date,Country,State,Lat,Lon
6/14/20,Marshall Islands,,7.1315,171.1845,0
6/15/20,Marshall Islands,,7.1315,171.1845,0
6/16/20,Marshall Islands,,7.1315,171.1845,0
6/17/20,Marshall Islands,,7.1315,171.1845,0
6/18/20,Marshall Islands,,7.1315,171.1845,0
6/19/20,Marshall Islands,,7.1315,171.1845,0
6/20/20,Marshall Islands,,7.1315,171.1845,0
6/21/20,Marshall Islands,,7.1315,171.1845,0
6/22/20,Marshall Islands,,7.1315,171.1845,0
6/23/20,Marshall Islands,,7.1315,171.1845,0
6/24/20,Marshall Islands,,7.1315,171.1845,0
6/25/20,Marshall Islands,,7.1315,171.1845,0
6/26/20,Marshall Islands,,7.1315,171.1845,0
6/27/20,Marshall Islands,,7.1315,171.1845,0
6/28/20,Marshall Islands,,7.1315,171.1845,0
6/29/20,Marshall Islands,,7.1315,171.1845,0
6/30/20,Marshall Islands,,7.1315,171.1845,0
7/1/20,Marshall Islands,,7.1315,171.1845,0
7/2/20,Marshall Islands,,7.1315,171.1845,0
7/3/20,Marshall Islands,,7.1315,171.1845,0
7/4/20,Marshall Islands,,7.1315,171.1845,0
7/5/20,Marshall Islands,,7.1315,171.1845,0
7/6/20,Marshall Islands,,7.1315,171.1845,0
7/7/20,Marshall Islands,,7.1315,171.1845,0
7/8/20,Marshall Islands,,7.1315,171.1845,0
7/9/20,Marshall Islands,,7.1315,171.1845,0
7/10/20,Marshall Islands,,7.1315,171.1845,0
7/11/20,Marshall Islands,,7.1315,171.1845,0
7/12/20,Marshall Islands,,7.1315,171.1845,0
7/13/20,Marshall Islands,,7.1315,171.1845,0
7/14/20,Marshall Islands,,7.1315,171.1845,0
7/15/20,Marshall Islands,,7.1315,171.1845,0
7/16/20,Marshall Islands,,7.1315,171.1845,0
7/17/20,Marshall Islands,,7.1315,171.1845,0
7/18/20,Marshall Islands,,7.1315,171.1845,0
7/19/20,Marshall Islands,,7.1315,171.1845,0
7/20/20,Marshall Islands,,7.1315,171.1845,0
7/21/20,Marshall Islands,,7.1315,171.1845,0
7/22/20,Marshall Islands,,7.1315,171.1845,0
7/23/20,Marshall Islands,,7.1315,171.1845,0
7/24/20,Marshall Islands,,7.1315,171.1845,0
7/25/20,Marshall Islands,,7.1315,171.1845,0
7/26/20,Marshall Islands,,7.1315,171.1845,0
7/27/20,Marshall Islands,,7.1315,171.1845,0
7/28/20,Marshall Islands,,7.1315,171.1845,0
7/29/20,Marshall Islands,,7.1315,171.1845,0
7/30/20,Marshall Islands,,7.1315,171.1845,0
7/31/20,Marshall Islands,,7.1315,171.1845,0
8/1/20,Marshall Islands,,7.1315,171.1845,0
8/2/20,Marshall Islands,,7.1315,171.1845,0
8/3/20,Marshall Islands,,7.1315,171.1845,0
8/4/20,Marshall Islands,,7.1315,171.1845,0
8/5/20,Marshall Islands,,7.1315,171.1845,0
8/6/20,Marshall Islands,,7.1315,171.1845,0
8/7/20,Marshall Islands,,7.1315,171.1845,0
8/8/20,Marshall Islands,,7.1315,171.1845,0
8/9/20,Marshall Islands,,7.1315,171.1845,0
8/10/20,Marshall Islands,,7.1315,171.1845,0
8/11/20,Marshall Islands,,7.1315,171.1845,0
8/12/20,Marshall Islands,,7.1315,171.1845,0
8/13/20,Marshall Islands,,7.1315,171.1845,0
8/14/20,Marshall Islands,,7.1315,171.1845,0
8/15/20,Marshall Islands,,7.1315,171.1845,0
8/16/20,Marshall Islands,,7.1315,171.1845,0
8/17/20,Marshall Islands,,7.1315,171.1845,0
8/18/20,Marshall Islands,,7.1315,171.1845,0
8/19/20,Marshall Islands,,7.1315,171.1845,0
8/20/20,Marshall Islands,,7.1315,171.1845,0
8/21/20,Marshall Islands,,7.1315,171.1845,0
8/22/20,Marshall Islands,,7.1315,171.1845,0
8/23/20,Marshall Islands,,7.1315,171.1845,0
8/24/20,Marshall Islands,,7.1315,171.1845,0
8/25/20,Marshall Islands,,7.1315,171.1845,0
8/26/20,Marshall Islands,,7.1315,171.1845,0
8/27/20,Marshall Islands,,7.1315,171.1845,0
8/28/20,Marshall Islands,,7.1315,171.1845,0
8/29/20,Marshall Islands,,7.1315,171.1845,0
8/30/20,Marshall Islands,,7.1315,171.1845,0
8/31/20,Marshall Islands,,7.1315,171.1845,0
9/1/20,Marshall Islands,,7.1315,171.1845,0
9/2/20,Marshall Islands,,7.1315,171.1845,0
9/3/20,Marshall Islands,,7.1315,171.1845,0
9/4/20,Marshall Islands,,7.1315,171.1845,0
9/5/20,Marshall Islands,,7.1315,171.1845,0
9/6/20,Marshall Islands,,7.1315,171.1845,0
9/7/20,Marshall Islands,,7.1315,171.1845,0
9/8/20,Marshall Islands,,7.1315,171.1845,0
9/9/20,Marshall Islands,,7.1315,171.1845,0
9/10/20,Marshall Islands,,7.1315,171.1845,0
9/11/20,Marshall Islands,,7.1315,171.1845,0
9/12/20,Marshall Islands,,7.1315,171.1845,0
9/13/20,Marshall Islands,,7.1315,171.1845,0
9/14/20,Marshall Islands,,7.1315,171.1845,0
9/15/20,Marshall Islands,,7.1315,171.1845,0
9/16/20,Marshall Islands,,7.1315,171.1845,0
9/17/20,Marshall Islands,,7.1315,171.1845,0
9/18/20,Marshall Islands,,7.1315,171.1845,0
9/19/20,Marshall Islands,,7.1315,171.1845,0
9/20/20,Marshall Islands,,7.1315,171.1845,0
9/21/20,Marshall Islands,,7.1315,171.1845,0
9/22/20,Marshall Islands,,7.1315,171.1845,0
9/23/20,Marshall Islands,,7.1315,171.1845,0
9/24/20,Marshall Islands,,7.1315,171.1845,0
9/25/20,Marshall Islands,,7.1315,171.1845,0
9/26/20,Marshall Islands,,7.1315,171.1845,0
9/27/20,Marshall Islands,,7.1315,171.1845,0
9/28/20,Marshall Islands,,7.1315,171.1845,0
9/29/20,Marshall Islands,,7.1315,171.1845,0
9/30/20,Marshall Islands,,7.1315,171.1845,0
10/1/20,Marshall Islands,,7.1315,171.1845,0
10/2/20,Marshall Islands,,7.1315,171.1845,0
10/3/20,Marshall Islands,,7.1315,171.1845,0
10/4/20,Marshall Islands,,7.1315,171.1845,0
10/5/20,Marshall Islands,,7.1315,171.1845,0
10/6/20,Marshall Islands,,7.1315,171.1845,0
10/7/20,Marshall Islands,,7.1315,171.1845,0
10/8/20,Marshall Islands,,7.1315,171.1845,0
10/9/20,Marshall Islands,,7.1315,171.1845,0
10/10/20,Marshall Islands,,7.1315,171.1845,0
10/11/20,Marshall Islands,,7.1315,171.1845,0
10/12/20,Marshall Islands,,7.1315,171.1845,0
10/13/20,Marshall Islands,,7.1315,171.1845,0
10/14/20,Marshall Islands,,7.1315,171.1845,0
10/15/20,Marshall Islands,,7.1315,171.1845,0
10/16/20,Marshall Islands,,7.1315,171.1845,0
10/17/20,Marshall Islands,,7.1315,171.1845,0
10/18/20,Marshall Islands,,7.1315,171.1845,0
10/19/20,Marshall Islands,,7.1315,171.1845,0
10/20/20,Marshall Islands,,7.1315,171.1845,0
10/21/20,Marshall Islands,,7.1315,171.1845,0
10/22/20,Marshall Islands,,7.1315,171.1845,0
10/23/20,Marshall Islands,,7.1315,171.1845,0
10/24/20,Marshall Islands,,7.1315,171.1845,0
10/25/20,Marshall Islands,,7.1315,171.1845,0
10/26/20,Marshall Islands,,7.1315,171.1845,0
10/27/20,Marshall Islands,,7.1315,171.1845,0
10/28/20,Marshall Islands,,7.1315,171.1845,2
10/29/20,Marshall Islands,,7.1315,171.1845,2
10/30/20,Marshall Islands,,7.1315,171.1845,2
10/31/20,Marshall Islands,,7.1315,171.1845,2
11/1/20,Marshall Islands,,7.1315,171.1845,2
11/2/20,Marshall Islands,,7.1315,171.1845,2
11/3/20,Marshall Islands,,7.1315,171.1845,2
11/4/20,Marshall Islands,,7.1315,171.1845,2
11/5/20,Marshall Islands,,7.1315,171.1845,1
11/6/20,Marshall Islands,,7.1315,171.1845,1
11/7/20,Marshall Islands,,7.1315,171.1845,1
11/8/20,Marshall Islands,,7.1315,171.1845,1
11/9/20,Marshall Islands,,7.1315,171.1845,1
11/10/20,Marshall Islands,,7.1315,171.1845,1
11/11/20,Marshall Islands,,7.1315,171.1845,1
11/12/20,Marshall Islands,,7.1315,171.1845,1
11/13/20,Marshall Islands,,7.1315,171.1845,1
11/14/20,Marshall Islands,,7.1315,171.1845,1
11/15/20,Marshall Islands,,7.1315,171.1845,1
11/16/20,Marshall Islands,,7.1315,171.1845,1
11/17/20,Marshall Islands,,7.1315,171.1845,4
11/18/20,Marshall Islands,,7.1315,171.1845,4
11/19/20,Marshall Islands,,7.1315,171.1845,4
11/20/20,Marshall Islands,,7.1315,171.1845,4
11/21/20,Marshall Islands,,7.1315,171.1845,4
11/22/20,Marshall Islands,,7.1315,171.1845,4
11/23/20,Marshall Islands,,7.1315,171.1845,4
11/24/20,Marshall Islands,,7.1315,171.1845,4
11/25/20,Marshall Islands,,7.1315,171.1845,4
11/26/20,Marshall Islands,,7.1315,171.1845,4
11/27/20,Marshall Islands,,7.1315,171.1845,4
11/28/20,Marshall Islands,,7.1315,171.1845,4
11/29/20,Marshall Islands,,7.1315,171.1845,4
11/30/20,Marshall Islands,,7.1315,171.1845,4
12/1/20,Marshall Islands,,7.1315,171.1845,4
12/2/20,Marshall Islands,,7.1315,171.1845,4
12/3/20,Marshall Islands,,7.1315,171.1845,4
12/4/20,Marshall Islands,,7.1315,171.1845,4
12/5/20,Marshall Islands,,7.1315,171.1845,4
12/6/20,Marshall Islands,,7.1315,171.1845,4
12/7/20,Marshall Islands,,7.1315,171.1845,4
12/8/20,Marshall Islands,,7.1315,171.1845,4
12/9/20,Marshall Islands,,7.1315,171.1845,4
12/10/20,Marshall Islands,,7.1315,171.1845,4
1/22/20,Mauritania,,21.0079,-10.9408,0
1/23/20,Mauritania,,21.0079,-10.9408,0
1/24/20,Mauritania,,21.0079,-10.9408,0
1/25/20,Mauritania,,21.0079,-10.9408,0
1/26/20,Mauritania,,21.0079,-10.9408,0
1/27/20,Mauritania,,21.0079,-10.9408,0
1/28/20,Mauritania,,21.0079,-10.9408,0
1/29/20,Mauritania,,21.0079,-10.9408,0
1/30/20,Mauritania,,21.0079,-10.9408,0
1/31/20,Mauritania,,21.0079,-10.9408,0
2/1/20,Mauritania,,21.0079,-10.9408,0
2/2/20,Mauritania,,21.0079,-10.9408,0
2/3/20,Mauritania,,21.0079,-10.9408,0
2/4/20,Mauritania,,21.0079,-10.9408,0
2/5/20,Mauritania,,21.0079,-10.9408,0
2/6/20,Mauritania,,21.0079,-10.9408,0
2/7/20,Mauritania,,21.0079,-10.9408,0
2/8/20,Mauritania,,21.0079,-10.9408,0
2/9/20,Mauritania,,21.0079,-10.9408,0
2/10/20,Mauritania,,21.0079,-10.9408,0
2/11/20,Mauritania,,21.0079,-10.9408,0
2/12/20,Mauritania,,21.0079,-10.9408,0
2/13/20,Mauritania,,21.0079,-10.9408,0
2/14/20,Mauritania,,21.0079,-10.9408,0
2/15/20,Mauritania,,21.0079,-10.9408,0
2/16/20,Mauritania,,21.0079,-10.9408,0
2/17/20,Mauritania,,21.0079,-10.9408,0
2/18/20,Mauritania,,21.0079,-10.9408,0
2/19/20,Mauritania,,21.0079,-10.9408,0
2/20/20,Mauritania,,21.0079,-10.9408,0
2/21/20,Mauritania,,21.0079,-10.9408,0
2/22/20,Mauritania,,21.0079,-10.9408,0
2/23/20,Mauritania,,21.0079,-10.9408,0
2/24/20,Mauritania,,21.0079,-10.9408,0
2/25/20,Mauritania,,21.0079,-10.9408,0
2/26/20,Mauritania,,21.0079,-10.9408,0
2/27/20,Mauritania,,21.0079,-10.9408,0
2/28/20,Mauritania,,21.0079,-10.9408,0
2/29/20,Mauritania,,21.0079,-10.9408,0
3/1/20,Mauritania,,21.0079,-10.9408,0
3/2/20,Mauritania,,21.0079,-10.9408,0
3/3/20,Mauritania,,21.0079,-10.9408,0
3/4/20,Mauritania,,21.0079,-10.9408,0
3/5/20,Mauritania,,21.0079,-10.9408,0
3/6/20,Mauritania,,21.0079,-10.9408,0
3/7/20,Mauritania,,21.0079,-10.9408,0
3/8/20,Mauritania,,21.0079,-10.9408,0
3/9/20,Mauritania,,21.0079,-10.9408,0
3/10/20,Mauritania,,21.0079,-10.9408,0
3/11/20,Mauritania,,21.0079,-10.9408,0
3/12/20,Mauritania,,21.0079,-10.9408,0
3/13/20,Mauritania,,21.0079,-10.9408,0
3/14/20,Mauritania,,21.0079,-10.9408,1
3/15/20,Mauritania,,21.0079,-10.9408,1
3/16/20,Mauritania,,21.0079,-10.9408,1
3/17/20,Mauritania,,21.0079,-10.9408,1
3/18/20,Mauritania,,21.0079,-10.9408,1
3/19/20,Mauritania,,21.0079,-10.9408,2
3/20/20,Mauritania,,21.0079,-10.9408,2
3/21/20,Mauritania,,21.0079,-10.9408,2
3/22/20,Mauritania,,21.0079,-10.9408,2
3/23/20,Mauritania,,21.0079,-10.9408,2
3/24/20,Mauritania,,21.0079,-10.9408,2
3/25/20,Mauritania,,21.0079,-10.9408,2
3/26/20,Mauritania,,21.0079,-10.9408,3
3/27/20,Mauritania,,21.0079,-10.9408,3
3/28/20,Mauritania,,21.0079,-10.9408,5
3/29/20,Mauritania,,21.0079,-10.9408,5
3/30/20,Mauritania,,21.0079,-10.9408,5
3/31/20,Mauritania,,21.0079,-10.9408,6
4/1/20,Mauritania,,21.0079,-10.9408,6
4/2/20,Mauritania,,21.0079,-10.9408,6
4/3/20,Mauritania,,21.0079,-10.9408,6
4/4/20,Mauritania,,21.0079,-10.9408,6
4/5/20,Mauritania,,21.0079,-10.9408,6
4/6/20,Mauritania,,21.0079,-10.9408,6
4/7/20,Mauritania,,21.0079,-10.9408,6
4/8/20,Mauritania,,21.0079,-10.9408,6
4/9/20,Mauritania,,21.0079,-10.9408,7
4/10/20,Mauritania,,21.0079,-10.9408,7
4/11/20,Mauritania,,21.0079,-10.9408,7
4/12/20,Mauritania,,21.0079,-10.9408,7
4/13/20,Mauritania,,21.0079,-10.9408,7
4/14/20,Mauritania,,21.0079,-10.9408,7
4/15/20,Mauritania,,21.0079,-10.9408,7
4/16/20,Mauritania,,21.0079,-10.9408,7
4/17/20,Mauritania,,21.0079,-10.9408,7
4/18/20,Mauritania,,21.0079,-10.9408,7
4/19/20,Mauritania,,21.0079,-10.9408,7
4/20/20,Mauritania,,21.0079,-10.9408,7
4/21/20,Mauritania,,21.0079,-10.9408,7
4/22/20,Mauritania,,21.0079,-10.9408,7
4/23/20,Mauritania,,21.0079,-10.9408,7
4/24/20,Mauritania,,21.0079,-10.9408,7
4/25/20,Mauritania,,21.0079,-10.9408,7
4/26/20,Mauritania,,21.0079,-10.9408,7
4/27/20,Mauritania,,21.0079,-10.9408,7
4/28/20,Mauritania,,21.0079,-10.9408,7
4/29/20,Mauritania,,21.0079,-10.9408,8
4/30/20,Mauritania,,21.0079,-10.9408,8
5/1/20,Mauritania,,21.0079,-10.9408,8
5/2/20,Mauritania,,21.0079,-10.9408,8
5/3/20,Mauritania,,21.0079,-10.9408,8
5/4/20,Mauritania,,21.0079,-10.9408,8
5/5/20,Mauritania,,21.0079,-10.9408,8
5/6/20,Mauritania,,21.0079,-10.9408,8
5/7/20,Mauritania,,21.0079,-10.9408,8
5/8/20,Mauritania,,21.0079,-10.9408,8
5/9/20,Mauritania,,21.0079,-10.9408,8
5/10/20,Mauritania,,21.0079,-10.9408,8
5/11/20,Mauritania,,21.0079,-10.9408,8
5/12/20,Mauritania,,21.0079,-10.9408,9
5/13/20,Mauritania,,21.0079,-10.9408,15
5/14/20,Mauritania,,21.0079,-10.9408,20
5/15/20,Mauritania,,21.0079,-10.9408,29
5/16/20,Mauritania,,21.0079,-10.9408,40
5/17/20,Mauritania,,21.0079,-10.9408,62
5/18/20,Mauritania,,21.0079,-10.9408,81
5/19/20,Mauritania,,21.0079,-10.9408,131
5/20/20,Mauritania,,21.0079,-10.9408,141
5/21/20,Mauritania,,21.0079,-10.9408,173
5/22/20,Mauritania,,21.0079,-10.9408,200
5/23/20,Mauritania,,21.0079,-10.9408,227
5/24/20,Mauritania,,21.0079,-10.9408,237
5/25/20,Mauritania,,21.0079,-10.9408,262
5/26/20,Mauritania,,21.0079,-10.9408,268
5/27/20,Mauritania,,21.0079,-10.9408,292
5/28/20,Mauritania,,21.0079,-10.9408,346
5/29/20,Mauritania,,21.0079,-10.9408,423
5/30/20,Mauritania,,21.0079,-10.9408,483
5/31/20,Mauritania,,21.0079,-10.9408,530
6/1/20,Mauritania,,21.0079,-10.9408,588
6/2/20,Mauritania,,21.0079,-10.9408,668
6/3/20,Mauritania,,21.0079,-10.9408,745
6/4/20,Mauritania,,21.0079,-10.9408,784
6/5/20,Mauritania,,21.0079,-10.9408,883
6/6/20,Mauritania,,21.0079,-10.9408,947
6/7/20,Mauritania,,21.0079,-10.9408,1049
6/8/20,Mauritania,,21.0079,-10.9408,1104
6/9/20,Mauritania,,21.0079,-10.9408,1162
6/10/20,Mauritania,,21.0079,-10.9408,1283
6/11/20,Mauritania,,21.0079,-10.9408,1439
6/12/20,Mauritania,,21.0079,-10.9408,1572
6/13/20,Mauritania,,21.0079,-10.9408,1682
6/14/20,Mauritania,,21.0079,-10.9408,1783
6/15/20,Mauritania,,21.0079,-10.9408,1887
6/16/20,Mauritania,,21.0079,-10.9408,2057
6/17/20,Mauritania,,21.0079,-10.9408,2223
6/18/20,Mauritania,,21.0079,-10.9408,2424
6/19/20,Mauritania,,21.0079,-10.9408,2621
6/20/20,Mauritania,,21.0079,-10.9408,2813
6/21/20,Mauritania,,21.0079,-10.9408,2984
6/22/20,Mauritania,,21.0079,-10.9408,3121
6/23/20,Mauritania,,21.0079,-10.9408,3292
6/24/20,Mauritania,,21.0079,-10.9408,3519
6/25/20,Mauritania,,21.0079,-10.9408,3739
6/26/20,Mauritania,,21.0079,-10.9408,3907
6/27/20,Mauritania,,21.0079,-10.9408,4025
6/28/20,Mauritania,,21.0079,-10.9408,4149
6/29/20,Mauritania,,21.0079,-10.9408,4237
6/30/20,Mauritania,,21.0079,-10.9408,4363
7/1/20,Mauritania,,21.0079,-10.9408,4472
7/2/20,Mauritania,,21.0079,-10.9408,4606
7/3/20,Mauritania,,21.0079,-10.9408,4705
7/4/20,Mauritania,,21.0079,-10.9408,4827
7/5/20,Mauritania,,21.0079,-10.9408,4879
7/6/20,Mauritania,,21.0079,-10.9408,4948
7/7/20,Mauritania,,21.0079,-10.9408,5024
7/8/20,Mauritania,,21.0079,-10.9408,5087
7/9/20,Mauritania,,21.0079,-10.9408,5126
7/10/20,Mauritania,,21.0079,-10.9408,5203
7/11/20,Mauritania,,21.0079,-10.9408,5275
7/12/20,Mauritania,,21.0079,-10.9408,5355
7/13/20,Mauritania,,21.0079,-10.9408,5446
7/14/20,Mauritania,,21.0079,-10.9408,5518
7/15/20,Mauritania,,21.0079,-10.9408,5564
7/16/20,Mauritania,,21.0079,-10.9408,5659
7/17/20,Mauritania,,21.0079,-10.9408,5710
7/18/20,Mauritania,,21.0079,-10.9408,5813
7/19/20,Mauritania,,21.0079,-10.9408,5873
7/20/20,Mauritania,,21.0079,-10.9408,5923
7/21/20,Mauritania,,21.0079,-10.9408,5985
7/22/20,Mauritania,,21.0079,-10.9408,6027
7/23/20,Mauritania,,21.0079,-10.9408,6067
7/24/20,Mauritania,,21.0079,-10.9408,6116
7/25/20,Mauritania,,21.0079,-10.9408,6151
7/26/20,Mauritania,,21.0079,-10.9408,6171
7/27/20,Mauritania,,21.0079,-10.9408,6208
7/28/20,Mauritania,,21.0079,-10.9408,6249
7/29/20,Mauritania,,21.0079,-10.9408,6273
7/30/20,Mauritania,,21.0079,-10.9408,6295
7/31/20,Mauritania,,21.0079,-10.9408,6310
8/1/20,Mauritania,,21.0079,-10.9408,6319
8/2/20,Mauritania,,21.0079,-10.9408,6323
8/3/20,Mauritania,,21.0079,-10.9408,6382
8/4/20,Mauritania,,21.0079,-10.9408,6418
8/5/20,Mauritania,,21.0079,-10.9408,6444
8/6/20,Mauritania,,21.0079,-10.9408,6444
8/7/20,Mauritania,,21.0079,-10.9408,6498
8/8/20,Mauritania,,21.0079,-10.9408,6510
8/9/20,Mauritania,,21.0079,-10.9408,6523
8/10/20,Mauritania,,21.0079,-10.9408,6555
8/11/20,Mauritania,,21.0079,-10.9408,6598
8/12/20,Mauritania,,21.0079,-10.9408,6622
8/13/20,Mauritania,,21.0079,-10.9408,6653
8/14/20,Mauritania,,21.0079,-10.9408,6676
8/15/20,Mauritania,,21.0079,-10.9408,6693
8/16/20,Mauritania,,21.0079,-10.9408,6701
8/17/20,Mauritania,,21.0079,-10.9408,6762
8/18/20,Mauritania,,21.0079,-10.9408,6789
8/19/20,Mauritania,,21.0079,-10.9408,6829
8/20/20,Mauritania,,21.0079,-10.9408,6848
8/21/20,Mauritania,,21.0079,-10.9408,6885
8/22/20,Mauritania,,21.0079,-10.9408,6894
8/23/20,Mauritania,,21.0079,-10.9408,6905
8/24/20,Mauritania,,21.0079,-10.9408,6928
8/25/20,Mauritania,,21.0079,-10.9408,6960
8/26/20,Mauritania,,21.0079,-10.9408,6977
8/27/20,Mauritania,,21.0079,-10.9408,6993
8/28/20,Mauritania,,21.0079,-10.9408,7012
8/29/20,Mauritania,,21.0079,-10.9408,7012
8/30/20,Mauritania,,21.0079,-10.9408,7016
8/31/20,Mauritania,,21.0079,-10.9408,7048
9/1/20,Mauritania,,21.0079,-10.9408,7075
9/2/20,Mauritania,,21.0079,-10.9408,7089
9/3/20,Mauritania,,21.0079,-10.9408,7106
9/4/20,Mauritania,,21.0079,-10.9408,7126
9/5/20,Mauritania,,21.0079,-10.9408,7134
9/6/20,Mauritania,,21.0079,-10.9408,7142
9/7/20,Mauritania,,21.0079,-10.9408,7165
9/8/20,Mauritania,,21.0079,-10.9408,7165
9/9/20,Mauritania,,21.0079,-10.9408,7191
9/10/20,Mauritania,,21.0079,-10.9408,7222
9/11/20,Mauritania,,21.0079,-10.9408,7266
9/12/20,Mauritania,,21.0079,-10.9408,7274
9/13/20,Mauritania,,21.0079,-10.9408,7276
9/14/20,Mauritania,,21.0079,-10.9408,7295
9/15/20,Mauritania,,21.0079,-10.9408,7319
9/16/20,Mauritania,,21.0079,-10.9408,7332
9/17/20,Mauritania,,21.0079,-10.9408,7346
9/18/20,Mauritania,,21.0079,-10.9408,7361
9/19/20,Mauritania,,21.0079,-10.9408,7365
9/20/20,Mauritania,,21.0079,-10.9408,7368
9/21/20,Mauritania,,21.0079,-10.9408,7384
9/22/20,Mauritania,,21.0079,-10.9408,7403
9/23/20,Mauritania,,21.0079,-10.9408,7425
9/24/20,Mauritania,,21.0079,-10.9408,7433
9/25/20,Mauritania,,21.0079,-10.9408,7457
9/26/20,Mauritania,,21.0079,-10.9408,7462
9/27/20,Mauritania,,21.0079,-10.9408,7464
9/28/20,Mauritania,,21.0079,-10.9408,7474
9/29/20,Mauritania,,21.0079,-10.9408,7488
9/30/20,Mauritania,,21.0079,-10.9408,7502
10/1/20,Mauritania,,21.0079,-10.9408,7505
10/2/20,Mauritania,,21.0079,-10.9408,7511
10/3/20,Mauritania,,21.0079,-10.9408,7517
10/4/20,Mauritania,,21.0079,-10.9408,7520
10/5/20,Mauritania,,21.0079,-10.9408,7523
10/6/20,Mauritania,,21.0079,-10.9408,7529
10/7/20,Mauritania,,21.0079,-10.9408,7535
10/8/20,Mauritania,,21.0079,-10.9408,7540
10/9/20,Mauritania,,21.0079,-10.9408,7548
10/10/20,Mauritania,,21.0079,-10.9408,7550
10/11/20,Mauritania,,21.0079,-10.9408,7550
10/12/20,Mauritania,,21.0079,-10.9408,7554
10/13/20,Mauritania,,21.0079,-10.9408,7565
10/14/20,Mauritania,,21.0079,-10.9408,7572
10/15/20,Mauritania,,21.0079,-10.9408,7585
10/16/20,Mauritania,,21.0079,-10.9408,7603
10/17/20,Mauritania,,21.0079,-10.9408,7607
10/18/20,Mauritania,,21.0079,-10.9408,7608
10/19/20,Mauritania,,21.0079,-10.9408,7621
10/20/20,Mauritania,,21.0079,-10.9408,7634
10/21/20,Mauritania,,21.0079,-10.9408,7638
10/22/20,Mauritania,,21.0079,-10.9408,7650
10/23/20,Mauritania,,21.0079,-10.9408,7662
10/24/20,Mauritania,,21.0079,-10.9408,7663
10/25/20,Mauritania,,21.0079,-10.9408,7664
10/26/20,Mauritania,,21.0079,-10.9408,7677
10/27/20,Mauritania,,21.0079,-10.9408,7680
10/28/20,Mauritania,,21.0079,-10.9408,7688
10/29/20,Mauritania,,21.0079,-10.9408,7700
10/30/20,Mauritania,,21.0079,-10.9408,7700
10/31/20,Mauritania,,21.0079,-10.9408,7703
11/1/20,Mauritania,,21.0079,-10.9408,7704
11/2/20,Mauritania,,21.0079,-10.9408,7704
11/3/20,Mauritania,,21.0079,-10.9408,7724
11/4/20,Mauritania,,21.0079,-10.9408,7744
11/5/20,Mauritania,,21.0079,-10.9408,7777
11/6/20,Mauritania,,21.0079,-10.9408,7804
11/7/20,Mauritania,,21.0079,-10.9408,7814
11/8/20,Mauritania,,21.0079,-10.9408,7820
11/9/20,Mauritania,,21.0079,-10.9408,7833
11/10/20,Mauritania,,21.0079,-10.9408,7848
11/11/20,Mauritania,,21.0079,-10.9408,7885
11/12/20,Mauritania,,21.0079,-10.9408,7900
11/13/20,Mauritania,,21.0079,-10.9408,7932
11/14/20,Mauritania,,21.0079,-10.9408,7948
11/15/20,Mauritania,,21.0079,-10.9408,7952
11/16/20,Mauritania,,21.0079,-10.9408,7979
11/17/20,Mauritania,,21.0079,-10.9408,7994
11/18/20,Mauritania,,21.0079,-10.9408,8010
11/19/20,Mauritania,,21.0079,-10.9408,8034
11/20/20,Mauritania,,21.0079,-10.9408,8075
11/21/20,Mauritania,,21.0079,-10.9408,8096
11/22/20,Mauritania,,21.0079,-10.9408,8128
11/23/20,Mauritania,,21.0079,-10.9408,8167
11/24/20,Mauritania,,21.0079,-10.9408,8193
11/25/20,Mauritania,,21.0079,-10.9408,8246
11/26/20,Mauritania,,21.0079,-10.9408,8288
11/27/20,Mauritania,,21.0079,-10.9408,8424
11/28/20,Mauritania,,21.0079,-10.9408,8458
11/29/20,Mauritania,,21.0079,-10.9408,8547
11/30/20,Mauritania,,21.0079,-10.9408,8601
12/1/20,Mauritania,,21.0079,-10.9408,8710
12/2/20,Mauritania,,21.0079,-10.9408,8863
12/3/20,Mauritania,,21.0079,-10.9408,9005
12/4/20,Mauritania,,21.0079,-10.9408,9181
12/5/20,Mauritania,,21.0079,-10.9408,9359
12/6/20,Mauritania,,21.0079,-10.9408,9516
12/7/20,Mauritania,,21.0079,-10.9408,9679
12/8/20,Mauritania,,21.0079,-10.9408,9876
12/9/20,Mauritania,,21.0079,-10.9408,10105
12/10/20,Mauritania,,21.0079,-10.9408,10268
1/22/20,Mauritius,,-20.348404000000002,57.552152,0
1/23/20,Mauritius,,-20.348404000000002,57.552152,0
1/24/20,Mauritius,,-20.348404000000002,57.552152,0
1/25/20,Mauritius,,-20.348404000000002,57.552152,0
1/26/20,Mauritius,,-20.348404000000002,57.552152,0
1/27/20,Mauritius,,-20.348404000000002,57.552152,0
1/28/20,Mauritius,,-20.348404000000002,57.552152,0
1/29/20,Mauritius,,-20.348404000000002,57.552152,0
1/30/20,Mauritius,,-20.348404000000002,57.552152,0
1/31/20,Mauritius,,-20.348404000000002,57.552152,0
2/1/20,Mauritius,,-20.348404000000002,57.552152,0
2/2/20,Mauritius,,-20.348404000000002,57.552152,0
2/3/20,Mauritius,,-20.348404000000002,57.552152,0
2/4/20,Mauritius,,-20.348404000000002,57.552152,0
2/5/20,Mauritius,,-20.348404000000002,57.552152,0
2/6/20,Mauritius,,-20.348404000000002,57.552152,0
2/7/20,Mauritius,,-20.348404000000002,57.552152,0
