3/6/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",0
3/7/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",0
3/8/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",0
3/9/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",0
3/10/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",0
3/11/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",0
3/12/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",0
3/13/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",0
3/14/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",0
3/15/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",0
3/16/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",0
3/17/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",0
3/18/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",0
3/19/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",0
3/20/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",0
3/21/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",0
3/22/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",0
3/23/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",0
3/24/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",0
3/25/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",1
3/26/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",1
3/27/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",1
3/28/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",1
3/29/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",1
3/30/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",1
3/31/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",1
4/1/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",3
4/2/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",3
4/3/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",4
4/4/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",4
4/5/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",4
4/6/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",4
4/7/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",4
4/8/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",4
4/9/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",4
4/10/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",4
4/11/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",5
4/12/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",5
4/13/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",5
4/14/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",5
4/15/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",5
4/16/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",5
4/17/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",6
4/18/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",6
4/19/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",6
4/20/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",6
4/21/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",6
4/22/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",6
4/23/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",6
4/24/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",6
4/25/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",6
4/26/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",6
4/27/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",7
4/28/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",8
4/29/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",8
4/30/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",8
5/1/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",8
5/2/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",8
5/3/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",8
5/4/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",8
5/5/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",8
5/6/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",8
5/7/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",8
5/8/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",8
5/9/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",8
5/10/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",8
5/11/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",8
5/12/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",8
5/13/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",8
5/14/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",8
5/15/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",8
5/16/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",9
5/17/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",9
5/18/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",10
5/19/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",10
5/20/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",10
5/21/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",10
5/22/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",10
5/23/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",14
5/24/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",17
5/25/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",20
5/26/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",23
5/27/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",23
5/28/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",24
5/29/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",25
5/30/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",25
5/31/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",25
6/1/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",25
6/2/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",25
6/3/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",25
6/4/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",25
6/5/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",26
6/6/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",26
6/7/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",26
6/8/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",26
6/9/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",26
6/10/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",26
6/11/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",26
6/12/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",25
6/13/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",26
6/14/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",26
6/15/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",27
6/16/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",28
6/17/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",28
6/18/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",28
6/19/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",28
6/20/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",28
6/21/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",28
6/22/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",29
6/23/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",29
6/24/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",31
6/25/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",31
6/26/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",32
6/27/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",32
6/28/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",32
6/29/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",34
6/30/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",34
7/1/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",34
7/2/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",34
7/3/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",35
7/4/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",36
7/5/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",37
7/6/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",38
7/7/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",43
7/8/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",45
7/9/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",45
7/10/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",45
7/11/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",49
7/12/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",49
7/13/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",49
7/14/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",52
7/15/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",53
7/16/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",54
7/17/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",55
7/18/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",58
7/19/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",59
7/20/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",67
7/21/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",73
7/22/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",75
7/23/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",74
7/24/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",76
7/25/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",78
7/26/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",78
7/27/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",77
7/28/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",78
7/29/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",80
7/30/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",83
7/31/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",84
8/1/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",85
8/2/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",87
8/3/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",88
8/4/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",88
8/5/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",88
8/6/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",88
8/7/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",88
8/8/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",88
8/9/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",88
8/10/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",86
8/11/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",88
8/12/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",89
8/13/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",90
8/14/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",92
8/15/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",93
8/16/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",95
8/17/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",103
8/18/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",104
8/19/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",105
8/20/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",107
8/21/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",126
8/22/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",125
8/23/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",127
8/24/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",127
8/25/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",127
8/26/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",128
8/27/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",128
8/28/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",133
8/29/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",133
8/30/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",134
8/31/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",134
9/1/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",141
9/2/20,Wyoming,Albany,84056001,US,USA,840,56001.0,US,41.65498705,-105.7235415,"Albany, Wyoming, US",148
